,id,name,lang,bot,created_at,statuses_count,num_tweets,num_retweets,avg_tweets_per_day,avg_retweets_per_tweet,avg_replies_per_tweet,avg_favorites_per_tweet,avg_hashtags_per_tweet,avg_mentions_per_tweet,avg_urls_per_tweet,cumulative_retweets,cumulative_replies,cumulative_favorites,cumulative_hashtags,cumulative_urls,cumulative_mentions,avg_tweet_length,entropy_hour,entropy_text_length,entropy_publication_rate
10,616824681,Rene Rush,en,0,2017-06-26 04:03:20,33,33,0,0.1064516129032258,0.0,0.030303030303030304,0.030303030303030304,0.2727272727272727,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,60.0,2.8449586635653694,3.370480801364672,3.2379944818429296
11,2361797126,Evon Macquarrie,en,1,2019-02-27 23:30:31,47,89,0,0.712,0.0449438202247191,0.0,0.056179775280898875,0.15730337078651685,0.33707865168539325,0.0,4.0,0.0,5.0,14.0,0.0,30.0,65.0,2.705419353635154,4.138016435366118,2.883712553291825
12,2381053058,Yang Tyrrell,en,1,2019-03-11 21:29:53,41,81,0,0.648,0.1728395061728395,0.0,0.14814814814814814,0.16049382716049382,0.38271604938271603,0.0,14.0,0.0,12.0,13.0,0.0,31.0,66.0,2.369772360377431,3.9440815620982828,2.7530696744969902
13,2352803594,Florence Pacleb,en,1,2019-02-22 06:10:24,53,98,0,0.784,0.04081632653061224,0.0,0.030612244897959183,0.01020408163265306,0.3163265306122449,0.0,4.0,0.0,3.0,1.0,0.0,31.0,59.0,2.6231380549584355,4.071972609888291,2.9898184842503808
14,2383942940,Rachal Wessel,en,1,2019-03-13 16:21:29,41,94,0,0.752,0.02127659574468085,0.0,0.031914893617021274,0.09574468085106383,0.3404255319148936,0.0,2.0,0.0,3.0,9.0,0.0,32.0,75.0,2.703366784663425,4.082209406365066,2.916431602314087
15,466310732,Michele Verardi,it,1,2017-01-18 08:20:20,62,1240,8,7.126436781609195,0.10161290322580645,0.0,0.16612903225806452,0.06693548387096775,0.0008064516129032258,0.020967741935483872,126.0,0.0,206.0,83.0,26.0,1.0,89.0,2.8875236068190095,4.712739054826219,6.27490569695183
16,616219193,Aretha White,en,1,2017-06-25 15:47:54,72,70,0,0.21406727828746178,0.0,0.04285714285714286,0.014285714285714285,0.14285714285714285,0.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,66.0,2.982368006572663,3.9364822177018253,3.9336231528801235
17,617828146,Zack Hull,en,1,2017-06-27 06:01:28,27,26,0,0.08099688473520249,0.0,0.0,0.0,0.19230769230769232,0.0,0.038461538461538464,0.0,0.0,0.0,5.0,1.0,0.0,71.0,2.5578935855317777,3.0448204824645773,2.996973195699317
18,2744811814,♛Jay Bae♛,en,0,2019-08-18 21:48:35,3287,1157,459,9.641666666666667,0.6439066551426103,0.0,1.1140881590319793,0.0665514261019879,0.34226447709593777,0.016421780466724288,745.0,0.0,1289.0,77.0,19.0,396.0,33.0,2.6411182691277793,4.199522888235615,5.161240623949393
19,163142123,Mélissa Benkhalifa,fr,1,2015-07-07 17:12:40,3,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0
20,1370348599,Robert Brown,en,0,2018-04-23 19:05:48,43,2,0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.6931471805599453,0.6931471805599453,0.0
21,2349866700,Francis G,en,0,2019-02-20 09:53:17,1157,432,102,0.988558352402746,0.1574074074074074,0.0,0.7986111111111112,0.27314814814814814,0.6319444444444444,0.14351851851851852,68.0,0.0,345.0,118.0,62.0,273.0,78.0,2.819318589385695,4.670366769175397,5.42656478088586
22,253477677,TTT,en,0,2016-02-19 09:50:22,14052,1766,1051,56.96774193548387,0.31483578708946774,0.0,0.23895809739524349,0.5362400906002265,0.8465458663646659,0.009060022650056626,556.0,0.0,422.0,947.0,16.0,1495.0,50.0,2.8208692045402426,4.610518039848179,5.2999927242100044
23,2357398248,Yevette Hosley,en,1,2019-02-25 04:07:22,57,103,0,0.824,0.02912621359223301,0.0,0.04854368932038835,0.038834951456310676,0.27184466019417475,0.0,3.0,0.0,5.0,4.0,0.0,28.0,72.0,2.3329480385378103,4.133177614425914,2.9274634837358753
24,1127165334,Sebastian Allison,en,0,2018-01-30 06:21:38,27,26,0,0.3291139240506329,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,2.717850627199457,3.0246955538582485,3.0848873887020316
25,1273186980,Susy,en,1,2018-03-18 20:11:01,1179,2306,86,4.334586466165414,0.06287944492627927,0.0,0.08022549869904597,0.04986990459670425,0.003469210754553339,0.0411968777103209,145.0,0.0,185.0,115.0,95.0,8.0,86.0,2.886952775527432,4.675818720593391,7.072215747400525
26,1127478085,Consuela Farley,en,1,2018-01-30 08:58:18,23,19,0,0.2159090909090909,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,55.0,2.3786201994102125,2.9444389791664403,2.759394095337774
27,1671101821,david,en,0,2018-08-16 17:49:18,6705,3365,463,96.14285714285714,0.06537890044576523,0.0,0.13046062407132245,0.02109955423476969,0.6947994056463596,0.07786032689450223,220.0,0.0,439.0,71.0,262.0,2338.0,38.0,2.650244582341097,4.376194391137805,5.741661984998675
28,621554804,Liza Ross,en,1,2017-07-01 04:13:30,31,31,0,0.096875,0.0,0.12903225806451613,0.0,0.1935483870967742,0.0,0.03225806451612903,0.0,4.0,0.0,6.0,1.0,0.0,66.0,2.5424142790650586,3.299829685667093,3.1164835602692618
29,707697690,Fuzael Amin,en,0,2017-07-22 19:51:25,43,16,3,0.015857284440039643,0.25,0.0,0.5,0.25,0.6875,0.0,4.0,0.0,8.0,4.0,0.0,11.0,54.0,1.0373923246209082,2.772588722239781,1.4099609961730295
30,1261040287,Jenn,en,0,2018-03-14 03:46:22,17447,2711,252,30.122222222222224,0.18922906676503135,0.0,0.9299151604573958,0.15234230911102914,0.8410180745112504,0.03762449280708226,513.0,0.0,2521.0,413.0,102.0,2280.0,43.0,2.8994493416857168,4.297368872767734,6.1357951705764515
31,109514123,Jatin Kapadia,en,0,2015-01-31 09:04:55,26709,1407,656,11.62809917355372,0.27292110874200426,0.0,0.26510305614783225,0.47690120824449184,0.746268656716418,0.20753375977256575,384.0,0.0,373.0,671.0,292.0,1050.0,81.0,2.9157193160211086,4.755761530689663,6.15417533378395
32,2353165838,Taisha Kaemmerer,en,0,2019-02-22 12:27:51,68,124,0,1.0,0.04838709677419355,0.0,0.03225806451612903,0.04032258064516129,0.3225806451612903,0.0,6.0,0.0,4.0,5.0,0.0,40.0,69.0,2.459151940307304,4.223314216009267,3.111091450591426
33,149245813,Osama Ahmed,en,0,2015-05-30 20:11:00,5025,2288,216,3.1689750692520775,0.048513986013986016,0.0,0.03190559440559441,0.10839160839160839,0.590472027972028,0.023164335664335664,111.0,0.0,73.0,248.0,53.0,1351.0,61.0,2.60990412352084,4.727709263564809,5.658223041702722
34,2357929946,Khadijah Smialek,en,0,2019-02-25 12:30:19,60,109,0,0.8650793650793651,0.03669724770642202,0.0,0.05504587155963303,0.03669724770642202,0.3302752293577982,0.0,4.0,0.0,6.0,4.0,0.0,36.0,62.0,2.5537965942064798,4.143577413752502,2.9745586393742283
35,466300701,Rossella Camosci,it,1,2017-01-18 08:01:21,41,1283,6,7.547058823529412,0.12626656274356976,0.0,0.32969602494154326,0.06157443491816056,0.0,0.021044427123928292,162.0,0.0,423.0,79.0,27.0,0.0,90.0,2.864634534504415,4.680949520917463,6.321268550744646
36,1174366548,Jaimie Gallant,en,1,2018-02-15 08:24:25,22,20,2,0.2777777777777778,0.05,0.05,0.0,0.15,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,49.0,2.3025850929940455,2.857102837442002,2.687649971684146
37,2360251819,Soledad Lockie,en,1,2019-02-27 00:47:09,65,124,0,1.0,0.04032258064516129,0.0,0.056451612903225805,0.12096774193548387,0.2903225806451613,0.0,5.0,0.0,7.0,15.0,0.0,36.0,71.0,2.4743048722201926,4.215562024693667,3.193698238867377
38,616399998,Annie Miranda,en,1,2017-06-25 17:52:48,54,54,0,0.1651376146788991,0.0,0.037037037037037035,0.0,0.12962962962962962,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,58.0,2.8016037560729905,3.7225730881390264,3.563691495801893
39,617446883,Camellia Leonard,en,1,2017-06-26 20:32:18,37,37,0,0.11314984709480122,0.02702702702702703,0.02702702702702703,0.0,0.2702702702702703,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,71.0,2.690729146431856,3.386113421651811,3.259676313680484
40,2214453095,bad news bradley,en,0,2018-12-10 19:19:12,1382,925,152,1.907216494845361,0.15567567567567567,0.0,1.36,0.12324324324324325,0.4572972972972973,0.001081081081081081,144.0,0.0,1258.0,114.0,1.0,423.0,56.0,2.826103250191302,4.658325933875583,6.165457970295858
41,2352031490,Bobbie Hoxie,en,1,2019-02-21 17:42:51,83,144,0,1.152,0.027777777777777776,0.0,0.0763888888888889,0.0625,0.2708333333333333,0.0,4.0,0.0,11.0,9.0,0.0,39.0,68.0,2.6671924015568393,4.367360020831763,3.2537261720101123
42,2366093053,Emelda Aroyo,en,0,2019-03-02 20:48:49,66,122,0,0.976,0.04918032786885246,0.0,0.01639344262295082,0.04918032786885246,0.3442622950819672,0.0,6.0,0.0,2.0,6.0,0.0,42.0,64.0,2.4732768167768784,4.2507300686110545,3.214673963801472
43,2360229577,Dong Horsch,en,1,2019-02-27 00:26:58,49,101,0,0.808,0.04950495049504951,0.0,0.04950495049504951,0.0297029702970297,0.33663366336633666,0.0,5.0,0.0,5.0,3.0,0.0,34.0,66.0,2.4789188841626366,4.112182444718209,2.8426887312513953
44,2359047776,Shu Rainforth,en,1,2019-02-26 06:08:29,62,107,0,0.8492063492063492,0.037383177570093455,0.0,0.06542056074766354,0.037383177570093455,0.35514018691588783,0.0,4.0,0.0,7.0,4.0,0.0,38.0,66.0,2.5484558766262992,4.1778852893354745,3.0522338348698597
45,172164229,sapo,en,1,2015-07-31 01:50:18,4,4,0,0.004581901489117984,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,0.0,72.0,1.3862943611198906,1.3862943611198906,1.0362986284040063
46,1127846953,Domenic Hall,en,1,2018-01-30 11:52:52,25,25,0,0.29069767441860467,0.0,0.04,0.08,0.28,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,72.0,2.601568303168498,3.107972275978608,2.934113258996736
47,162018954,xXxYan-YanxXx,en,0,2015-07-04 11:46:33,13551,2828,656,23.566666666666666,0.011315417256011316,0.0,0.28217821782178215,0.015205091937765204,0.6113861386138614,0.019094766619519095,32.0,0.0,798.0,43.0,54.0,1729.0,45.0,2.458117763115478,4.573895517447643,5.708697134673079
48,2376429912,Many Antenor,en,1,2019-03-09 02:38:23,34,81,0,0.648,0.06172839506172839,0.0,0.037037037037037035,0.08641975308641975,0.24691358024691357,0.0,5.0,0.0,3.0,7.0,0.0,20.0,73.0,2.31675411157735,3.940741110190272,2.79306163814243
49,346754293,D. T.,ru,1,2016-08-02 19:51:41,56,35,2,0.0684931506849315,0.0,0.02857142857142857,0.0,0.22857142857142856,0.02857142857142857,0.0,0.0,1.0,0.0,8.0,0.0,1.0,133.0,2.2895395741123132,3.4611812938892905,2.90680522869132
50,2362453604,Naomi Raheja,en,0,2019-02-28 10:04:07,44,98,0,0.7777777777777778,0.05102040816326531,0.0,0.07142857142857142,0.11224489795918367,0.3469387755102041,0.0,5.0,0.0,7.0,11.0,0.0,34.0,69.0,2.5941995741092954,4.204624624111183,3.0649038660774273
51,2384265157,Ceola Wojtczak,en,0,2019-03-13 22:09:56,46,92,0,0.736,0.06521739130434782,0.0,0.05434782608695652,0.06521739130434782,0.32608695652173914,0.0,6.0,0.0,5.0,6.0,0.0,30.0,66.0,2.5365882382859897,4.158152547298483,2.8351449111482756
52,303899090,Trae Anderson,en,0,2016-05-24 16:08:55,1362,506,196,0.35236768802228413,0.0691699604743083,0.0,0.05533596837944664,0.44861660079051385,0.9604743083003953,0.05533596837944664,35.0,0.0,28.0,227.0,28.0,486.0,78.0,2.707212659617488,4.694782482065277,5.500884996066347
53,2352998418,Andra Yielding,en,1,2019-02-22 09:46:22,72,124,0,0.992,0.06451612903225806,0.0,0.07258064516129033,0.04838709677419355,0.3064516129032258,0.0,8.0,0.0,9.0,6.0,0.0,38.0,72.0,2.411879128784844,4.203694936584678,3.139951470501002
54,141711158,pedro emmanuel,es,0,2015-05-10 20:34:50,6,6,0,0.018072289156626505,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,1.3296613488547582,1.791759469228055,1.562171630036221
55,1175030514,Adrienne Granger,en,1,2018-02-15 11:39:44,22,22,0,0.3055555555555556,0.045454545454545456,0.0,0.13636363636363635,0.22727272727272727,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,62.0,2.626164786467235,3.0280290733074113,2.953977295785742
56,2374422386,Royce Randzin,en,0,2019-03-07 22:25:33,45,85,0,0.6746031746031746,0.011764705882352941,0.0,0.047058823529411764,0.16470588235294117,0.3058823529411765,0.0,1.0,0.0,4.0,14.0,0.0,26.0,73.0,2.4398999455906947,4.077689796626762,2.7915137555095995
57,2385162884,Nikki Stgelais,en,1,2019-03-14 12:13:01,47,88,0,0.704,0.03409090909090909,0.0,0.03409090909090909,0.056818181818181816,0.3977272727272727,0.0,3.0,0.0,3.0,5.0,0.0,35.0,59.0,2.1886189337168163,4.012459147587126,2.7892632493600664
58,243282862,ILOVESTARBUCKS.COM,en,1,2016-01-28 18:20:58,11735,3232,0,51.301587301587304,0.007425742574257425,0.0,0.009900990099009901,0.0,0.0,0.4470915841584158,24.0,0.0,32.0,0.0,1445.0,0.0,81.0,2.8138305642463264,4.493920901850913,7.143583786504503
59,307710043,ellie,en,0,2016-05-31 04:35:46,69900,2952,240,118.08,0.29336043360433606,0.0,0.48204607046070463,0.0260840108401084,0.42208672086720866,0.0010162601626016261,866.0,0.0,1423.0,77.0,3.0,1246.0,53.0,2.4973995847307995,4.66304611292048,5.233260075939333
60,1366923541,Grisel Martin,en,1,2018-04-22 12:24:27,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
61,2380781340,Alvera Kullmann,en,1,2019-03-11 17:34:08,33,77,0,0.616,0.012987012987012988,0.0,0.05194805194805195,0.14285714285714285,0.2857142857142857,0.0,1.0,0.0,4.0,11.0,0.0,22.0,63.0,2.263271632289504,3.8193120901309485,2.7258565799842405
62,2383079875,Liz Dahill,en,1,2019-03-13 03:20:02,43,97,0,0.776,0.041237113402061855,0.0,0.05154639175257732,0.020618556701030927,0.32989690721649484,0.0,4.0,0.0,5.0,2.0,0.0,32.0,67.0,2.522900720662498,4.077291122476091,2.9797540549106696
63,150993495,Leo Jabroni,en,0,2015-06-04 10:11:54,26501,1466,92,12.216666666666667,0.15757162346521145,0.0,0.626193724420191,0.04024556616643929,0.689631650750341,0.0572987721691678,231.0,0.0,918.0,59.0,84.0,1011.0,50.0,2.582293309899184,4.563473062878413,5.869650207217365
64,2384455266,Carlie Burnworth,en,0,2019-03-14 01:24:04,45,88,0,0.704,0.045454545454545456,0.0,0.07954545454545454,0.11363636363636363,0.3977272727272727,0.0,4.0,0.0,7.0,10.0,0.0,35.0,62.0,2.439081623039677,3.9840271917042744,2.836605529243155
65,2353742197,Hayley Conery,en,1,2019-02-22 20:12:28,70,131,0,1.0396825396825398,0.04580152671755725,0.0,0.05343511450381679,0.061068702290076333,0.31297709923664124,0.0,6.0,0.0,7.0,8.0,0.0,41.0,70.0,2.7179484411185277,4.24557777774559,3.194472352025809
66,617369459,Sage Pennington,en,0,2017-06-26 18:50:48,43,16,0,0.07476635514018691,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,54.0,2.3933121229745242,2.772588722239781,2.634313515964795
67,250549433,Coley Hyphenatedname,en,0,2016-02-13 09:32:28,50832,2638,525,24.201834862385322,0.7210007581501138,0.0,3.753222137983321,0.051933282789992416,0.8498862774829417,0.05155420773313116,1902.0,0.0,9901.0,137.0,136.0,2242.0,80.0,2.7454379935141477,4.745609610178997,6.366830798536689
68,2382321048,Leonora Llera,en,0,2019-03-12 15:46:33,40,78,0,0.624,0.05128205128205128,0.0,0.05128205128205128,0.10256410256410256,0.44871794871794873,0.0,4.0,0.0,4.0,8.0,0.0,35.0,59.0,2.439545597993837,3.9988968101181617,2.861665459638781
69,1175881286,Angelina Goebel,en,1,2018-02-15 16:15:54,20,20,0,0.28169014084507044,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,66.0,2.4320420255973465,2.926417555497996,2.5965159226687478
70,2356175006,Gladis Wilfred,en,1,2019-02-24 10:52:02,80,137,0,1.096,0.043795620437956206,0.0,0.0364963503649635,0.058394160583941604,0.2773722627737226,0.0,6.0,0.0,5.0,8.0,0.0,38.0,69.0,2.6654049200174805,4.379660113055311,3.146876422621996
71,617238800,Jonas House,en,1,2017-06-26 15:59:13,29,29,0,0.0932475884244373,0.0,0.06896551724137931,0.034482758620689655,0.20689655172413793,0.0,0.034482758620689655,0.0,2.0,1.0,6.0,1.0,0.0,54.0,2.703441586805045,3.0804763069961516,3.0841099882915737
72,466415308,Gaia Varzani,it,1,2017-01-18 11:26:47,103,1355,9,7.445054945054945,0.37343173431734317,0.0,0.7815498154981549,0.06273062730627306,0.002214022140221402,0.021402214022140223,506.0,0.0,1059.0,85.0,29.0,3.0,88.0,2.8710550161558444,4.68936805555969,6.392989309496844
73,620156433,Claretha Hyde,en,1,2017-06-29 15:09:25,24,24,0,0.07973421926910298,0.0,0.08333333333333333,0.0,0.2916666666666667,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,64.0,2.3216853783068356,3.0625293002546226,2.9311891016592635
74,531177445,Lorean Stchur,en,1,2017-03-22 12:15:46,12395,3244,1,53.18032786885246,0.0027743526510480886,0.0,0.013255240443896425,0.0,0.0,0.44944512946979037,9.0,0.0,43.0,0.0,1458.0,0.0,81.0,2.7720988403485243,4.516385157685507,7.038536415432473
75,112200531,Elodie,fr,0,2015-02-09 16:06:47,10,7,0,0.008816120906801008,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,2.0,0.0,0.0,2.0,5.0,60.0,1.277034259466139,1.945910149055314,1.0803296140735785
76,2357688510,Alverta Lizak,en,1,2019-02-25 08:36:36,43,95,0,0.76,0.11578947368421053,0.0,0.06315789473684211,0.08421052631578947,0.4,0.0,11.0,0.0,6.0,8.0,0.0,38.0,66.0,2.397885934294026,4.06222337928359,2.8543059654185137
77,2362195375,Delaine Nock,en,0,2019-02-28 05:35:38,43,88,0,0.704,0.09090909090909091,0.0,0.03409090909090909,0.06818181818181818,0.3181818181818182,0.0,8.0,0.0,3.0,6.0,0.0,28.0,66.0,2.4925249225113952,3.9967058025744002,2.8857215319207272
78,289311242,"Michael Torres, PhD",en,0,2016-04-29 12:25:17,24525,1514,1674,17.204545454545453,0.11955085865257596,0.0,0.6228533685601056,0.4848084544253633,0.9517833553500661,0.26948480845442535,181.0,0.0,943.0,734.0,408.0,1441.0,94.0,2.8686699064813883,4.679433237176727,5.980797216988178
79,538864438,Bia,it,1,2017-03-30 08:50:24,216,1447,4,6.210300429184549,1.3890808569454043,0.0,2.7180373185901865,0.07049067035245335,0.02626123013130615,0.02626123013130615,2010.0,0.0,3933.0,102.0,38.0,38.0,85.0,2.8777621869749077,4.698833778337336,6.5064672159425
80,1130335195,Aubrey Justice,en,1,2018-01-31 07:26:20,28,28,0,0.345679012345679,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,68.0,2.5992102668805783,3.1649855377779095,3.023851751741465
81,97859473,Alp Yavuzeser,tr,0,2014-12-21 08:52:16,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0
82,1127064944,Shonta Lawson,en,1,2018-01-30 05:12:37,24,21,2,0.26582278481012656,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,59.0,2.846480386134867,2.912494403331052,2.9499443058590034
83,1176031873,Kymberly Hopper,en,1,2018-02-15 16:45:26,22,22,0,0.3055555555555556,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,1.0,2.0,1.0,0.0,67.0,2.523922032900179,2.9020023132056036,2.7588434478264956
84,2355208813,Danyel Aromin,en,0,2019-02-23 18:49:25,77,128,2,1.024,0.09375,0.0,0.1015625,0.140625,0.3359375,0.0,12.0,0.0,13.0,18.0,0.0,43.0,69.0,2.5403837499939144,4.2214533062034985,3.2208594029091255
85,2385236594,Rossie Goergen,en,1,2019-03-14 13:12:49,44,80,0,0.64,0.0125,0.0,0.075,0.075,0.375,0.0,1.0,0.0,6.0,6.0,0.0,30.0,64.0,2.343363697752453,3.9507639968666277,2.6404625534901935
86,395021188,Erika,es,0,2016-10-22 00:37:48,3,3,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,1.0986122886681096,1.0986122886681096,0.6434346144380481
87,2384215375,Neda Passantino,en,1,2019-03-13 21:12:28,36,81,0,0.648,0.024691358024691357,0.0,0.07407407407407407,0.07407407407407407,0.38271604938271603,0.0,2.0,0.0,6.0,6.0,0.0,31.0,66.0,2.492951679663761,3.8478529445309384,2.788450284852854
88,2377665366,Katherina Kistle,en,0,2019-03-09 21:23:35,37,70,0,0.56,0.04285714285714286,0.0,0.07142857142857142,0.11428571428571428,0.3,0.0,3.0,0.0,5.0,8.0,0.0,21.0,71.0,2.466858031881143,3.8920195491899605,2.53520222631533
89,2363837882,Joanne Calabria,en,0,2019-03-01 08:11:51,61,114,0,0.9047619047619048,0.017543859649122806,0.0,0.07017543859649122,0.09649122807017543,0.35964912280701755,0.0,2.0,0.0,8.0,11.0,0.0,41.0,70.0,2.5927843560107124,4.19332914862794,3.0306007849767616
90,43015189,★Miss Audrey★,en,0,2014-05-30 01:23:18,11352,1690,38,3.484536082474227,0.03017751479289941,0.0,0.033136094674556214,0.30414201183431955,0.10059171597633136,0.7076923076923077,51.0,0.0,56.0,514.0,1196.0,170.0,84.0,2.898086252954499,4.42643083703359,6.497917265284331
91,112131340,adnan ahmed,en,1,2015-02-09 10:28:01,7,6,0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,57.0,1.5607104090414063,1.5607104090414068,1.5814348276105405
92,2356590110,Sherley Dagesse,en,0,2019-02-24 16:28:17,64,123,0,0.9919354838709677,0.032520325203252036,0.0,0.032520325203252036,0.0975609756097561,0.36585365853658536,0.0,4.0,0.0,4.0,12.0,0.0,45.0,69.0,2.598342759518479,4.1970386866715135,3.1474976163047477
93,466393676,Golda,it,1,2017-01-18 10:51:05,272,1449,2,5.842741935483871,1.144927536231884,0.0,2.202208419599724,0.06832298136645963,0.0006901311249137336,0.023464458247066944,1659.0,0.0,3191.0,99.0,34.0,1.0,90.0,2.8826292065582453,4.671622149741445,6.557500591028221
94,2360101717,Laurel Dansert,en,1,2019-02-26 22:17:23,61,108,0,0.8709677419354839,0.037037037037037035,0.0,0.046296296296296294,0.07407407407407407,0.3611111111111111,0.0,4.0,0.0,5.0,8.0,0.0,39.0,68.0,2.4593976141035534,4.104257631595036,2.9019668490477706
95,2738679910,TewTrueNixひFℲ,en,0,2019-08-12 02:40:12,15101,1985,1054,86.30434782608695,0.29219143576826195,0.0,0.4050377833753149,0.0,0.9662468513853905,0.05188916876574307,580.0,0.0,804.0,0.0,103.0,1918.0,28.0,2.7011241343721606,3.95715406182003,5.36251510278557
96,467116841,Gabriele Danno,it,1,2017-01-19 04:08:16,61,1246,3,7.160919540229885,0.14847512038523275,0.0,0.15971107544141253,0.07142857142857142,0.002407704654895666,0.025682182985553772,185.0,0.0,199.0,89.0,32.0,3.0,89.0,2.868164211782884,4.702983155616965,6.295420480551928
